,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY11,SVENY12,SVENY13,SVENY14,SVENY15,SVENY16,SVENY17,SVENY18,SVENY19,SVENY20,SVENY21,SVENY22,SVENY23,SVENY24,SVENY25,SVENY26,SVENY27,SVENY28,SVENY29,SVENY30,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
1964-06-11,3.6416,3.8415,3.9421,3.999,4.0344,4.0583,4.0754,,,,,,,,,,,,,,,,,,,,,,,,4.17839618,-0.98390646,0.00582757,0,0.73699671,-999.99
1964-06-10,3.634,3.832,3.9332,3.9907,4.0268,4.0512,4.0686,,,,,,,,,,,,,,,,,,,,,,,,4.17371021,-0.97323539,-0.00299385,0,0.75345321,-999.99
1964-06-09,3.6298,3.825,3.9241,3.9803,4.0155,4.0392,4.0562,,,,,,,,,,,,,,,,,,,,,,,,4.1585257,-0.9600252,-0.00084728,0,0.74531967,-999.99
1964-06-08,3.6321,3.8325,3.9334,3.9904,4.026,4.05,4.0672,,,,,,,,,,,,,,,,,,,,,,,,4.17048445,-0.98653288,-0.00011875,0,0.73305123,-999.99
1964-06-05,3.6407,3.8274,3.9306,3.9923,4.0319,4.0591,4.0787,,,,,,,,,,,,,,,,,,,,,,,,4.19703492,-0.92225169,-0.00346266,0,0.8951425,-999.99
1964-06-04,3.6249,3.8236,3.9321,3.9965,4.0378,4.0659,4.0863,,,,,,,,,,,,,,,,,,,,,,,,4.20881487,-0.97895601,-0.00155172,0,0.87521553,-999.99
1964-06-03,3.6284,3.8304,3.9387,4.0021,4.0425,4.0699,4.0897,,,,,,,,,,,,,,,,,,,,,,,,4.20870654,-0.99341414,-0.00062232,0,0.83832011,-999.99
1964-06-02,3.6314,3.8367,3.9429,4.0038,4.0421,4.068,4.0866,,,,,,,,,,,,,,,,,,,,,,,,4.19843443,-1.00824776,-0.00275546,0,0.77460409,-999.99
1964-06-01,3.6245,3.8374,3.9435,4.0031,4.0402,4.0652,4.0831,,,,,,,,,,,,,,,,,,,,,,,,4.19058338,-1.04968175,-0.00291275,0,0.71512652,-999.99
1964-05-28,3.6202,3.8414,3.9479,4.0066,4.0428,4.0672,4.0846,,,,,,,,,,,,,,,,,,,,,,,,4.1891194,-1.09958944,-0.00288731,0,0.66373161,-999.99
1964-05-27,3.6128,3.8394,3.9473,4.0064,4.0428,4.0672,4.0847,,,,,,,,,,,,,,,,,,,,,,,,4.18952489,-1.130923,-0.0017892,0,0.64787343,-999.99
1964-05-26,3.6134,3.8469,3.9523,4.0085,4.0428,4.0658,4.0822,,,,,,,,,,,,,,,,,,,,,,,,4.1805308,-1.19490428,-0.00210423,0,0.57527649,-999.99
1964-05-25,3.6159,3.8504,3.9557,4.0119,4.0461,4.0689,4.0853,,,,,,,,,,,,,,,,,,,,,,,,4.18334628,-1.20240753,-0.00328144,0,0.56940311,-999.99
1964-05-22,3.6192,3.8573,3.9624,4.0181,4.0519,4.0745,4.0906,,,,,,,,,,,,,,,,,,,,,,,,4.18751517,-1.23440759,-0.00767439,0,0.54598957,-999.99
1964-05-21,3.6185,3.8631,3.9704,4.0272,4.0616,4.0846,4.101,,,,,,,,,,,,,,,,,,,,,,,,4.1996575,-1.2727336,-0.00347357,0,0.54095504,-999.99
1964-05-20,3.6212,3.8717,3.9738,4.0264,4.0582,4.0793,4.0944,,,,,,,,,,,,,,,,,,,,,,,,4.18514685,-1.39128363,0.00188661,0,0.45695944,-999.99
1964-05-19,3.5784,3.8336,3.9416,3.998,4.032,4.0548,4.071,,,,,,,,,,,,,,,,,,,,,,,,4.16847742,-1.36582578,0.00085708,0,0.49982938,-999.99
1964-05-18,3.5761,3.8245,3.9365,3.9963,4.0327,4.0571,4.0745,,,,,,,,,,,,,,,,,,,,,,,,4.17900029,-1.27126525,0.00076744,0,0.57580015,-999.99
1964-05-15,3.5587,3.802,3.9204,3.986,4.0266,4.0538,4.0734,,,,,,,,,,,,,,,,,,,,,,,,4.19058383,-1.20621975,0.00319715,0,0.68208705,-999.99
1964-05-14,3.5361,3.7798,3.9052,3.977,4.022,4.0525,4.0743,,,,,,,,,,,,,,,,,,,,,,,,4.20579796,-1.19694403,0.00235726,0,0.77041229,-999.99
1964-05-13,3.5452,3.7794,3.905,3.9787,4.0255,4.0574,4.0803,,,,,,,,,,,,,,,,,,,,,,,,4.21857587,-1.15161544,-0.00133396,0,0.83953529,-999.99
1964-05-12,3.5575,3.7951,3.9188,3.99,4.0349,4.0652,4.0871,,,,,,,,,,,,,,,,,,,,,,,,4.21832007,-1.16684327,-0.01300703,0,0.77886458,-999.99
1964-05-11,3.5683,3.8135,3.9353,4.0023,4.0434,4.0709,4.0906,,,,,,,,,,,,,,,,,,,,,,,,4.20886439,-1.139087,-0.45352508,0,0.51965127,-999.99
1964-05-08,3.5946,3.8377,3.9547,4.018,4.0565,4.0823,4.1008,,,,,,,,,,,,,,,,,,,,,,,,4.21138277,-1.11429758,-0.5108292,0,0.47647724,-999.99
1964-05-07,3.5956,3.8597,3.9801,4.0426,4.0802,4.1053,4.1233,,,,,,,,,,,,,,,,,,,,,,,,4.23081036,-0.81062327,-1.36559988,0,0.34597288,-999.99
1964-05-06,3.6203,3.8701,3.988,4.0502,4.0877,4.1127,4.1306,,,,,,,,,,,,,,,,,,,,,,,,4.23799496,-0.90421759,-1.04906587,0,0.38474392,-999.99
1964-05-05,3.6181,3.8585,3.9801,4.0469,4.0877,4.115,4.1346,,,,,,,,,,,,,,,,,,,,,,,,4.25176468,-1.03428548,-0.66949095,0,0.48156923,-999.99
1964-05-04,3.6056,3.8423,3.9682,4.0389,4.0826,4.1119,4.1329,,,,,,,,,,,,,,,,,,,,,,,,4.25868051,-1.02376502,-0.66051825,0,0.52291194,-999.99
1964-05-01,3.6196,3.8617,3.9869,4.0557,4.0979,4.1261,4.1463,,,,,,,,,,,,,,,,,,,,,,,,4.26724005,-0.98890022,-0.79987608,0,0.47341176,-999.99
1964-04-30,3.6066,3.8582,3.988,4.0585,4.1013,4.13,4.1504,,,,,,,,,,,,,,,,,,,,,,,,4.27317368,-0.87613728,-1.12914254,0,0.42853137,-999.99
1964-04-29,3.6339,3.883,4.0019,4.0652,4.1037,4.1293,4.1476,,,,,,,,,,,,,,,,,,,,,,,,4.25759842,-1.02833446,-0.79922787,0,0.42116315,-999.99
1964-04-28,3.6434,3.8953,4.0116,4.0734,4.1108,4.1359,4.1537,,,,,,,,,,,,,,,,,,,,,,,,4.26100717,-1.16311197,-0.54454012,0,0.43970775,-999.99
1964-04-27,3.6603,3.9089,4.0211,4.0811,4.1176,4.142,4.1594,,,,,,,,,,,,,,,,,,,,,,,,4.26410167,-1.26510897,-0.11333872,0,0.53153501,-999.99
1964-04-24,3.661,3.908,4.0195,4.079,4.1152,4.1394,4.1567,,,,,,,,,,,,,,,,,,,,,,,,4.26061861,-1.25809507,-0.11135866,0,0.53099223,-999.99
1964-04-23,3.6667,3.9045,4.0176,4.0786,4.1159,4.1408,4.1585,,,,,,,,,,,,,,,,,,,,,,,,4.26528651,-1.11467192,-0.4349183,0,0.482195,-999.99
1964-04-22,3.6586,3.8982,4.0131,4.0751,4.1127,4.1379,4.1559,,,,,,,,,,,,,,,,,,,,,,,,4.26396597,-1.07980514,-0.55623395,0,0.46220154,-999.99
1964-04-21,3.688,3.9179,4.0243,4.0814,4.1162,4.1394,4.1561,,,,,,,,,,,,,,,,,,,,,,,,4.25579954,-1.13040073,-0.26858138,0,0.4990494,-999.99
1964-04-20,3.7047,3.94,4.0414,4.0946,4.1268,4.1483,4.1637,,,,,,,,,,,,,,,,,,,,,,,,4.25596302,-1.24073555,-0.01188732,0,0.51552718,-999.99
1964-04-17,3.7101,3.9437,4.046,4.1,4.1328,4.1547,4.1703,,,,,,,,,,,,,,,,,,,,,,,,4.26417992,-1.21758666,-0.02457395,0,0.52895573,-999.99
1964-04-16,3.6992,3.93,4.0342,4.0899,4.1238,4.1465,4.1627,,,,,,,,,,,,,,,,,,,,,,,,4.25993444,-1.17532083,-0.09137635,0,0.53750585,-999.99
1964-04-15,3.7248,3.9481,4.0473,4.0996,4.1314,4.1526,4.1677,,,,,,,,,,,,,,,,,,,,,,,,4.25856523,-1.12574971,-0.2417325,0,0.46511776,-999.99
1964-04-14,3.7301,3.9538,4.0537,4.1059,4.1375,4.1586,4.1736,,,,,,,,,,,,,,,,,,,,,,,,4.26395179,-1.01829612,-0.55815093,0,0.40099534,-999.99
1964-04-13,3.7344,3.9646,4.0614,4.111,4.1408,4.1607,4.1749,,,,,,,,,,,,,,,,,,,,,,,,4.2600738,-0.9336292,-0.87835198,0,0.32906266,-999.99
1964-04-10,3.7211,3.9517,4.048,4.097,4.1265,4.1461,4.1601,,,,,,,,,,,,,,,,,,,,,,,,4.24430003,-0.64067285,-1.35238578,0,0.29556359,-999.99
1964-04-09,3.7415,3.964,4.0385,4.0757,4.0981,4.113,4.1236,,,,,,,,,,,,,,,,,,,,,,,,4.18743125,14.04582134,-18.51415759,0,0.1,-999.99
1964-04-08,3.7511,3.9727,4.0469,4.084,4.1062,4.1211,4.1317,,,,,,,,,,,,,,,,,,,,,,,,4.19526045,15.62570701,-20.07658938,0,0.1,-999.99
1964-04-07,3.759,3.9913,4.0691,4.108,4.1314,4.1469,4.1581,,,,,,,,,,,,,,,,,,,,,,,,4.22474463,18.2037668,-22.87175492,0,0.10000159,-999.99
1964-04-06,3.7801,4.0089,4.0854,4.1237,4.1467,4.162,4.173,,,,,,,,,,,,,,,,,,,,,,,,4.23859158,16.13250858,-20.72697433,0,0.1,-999.99
1964-04-03,3.7665,4.0098,4.0913,4.132,4.1565,4.1728,4.1844,,,,,,,,,,,,,,,,,,,,,,,,4.2542194,18.37137095,-23.25885232,0,0.1,-999.99
1964-04-02,3.7602,3.9989,4.0789,4.1189,4.1429,4.1589,4.1703,,,,,,,,,,,,,,,,,,,,,,,,4.23883013,20,-24.7976521,0,0.1,-999.99
1964-04-01,3.7563,3.9923,4.0713,4.1108,4.1346,4.1504,4.1617,,,,,,,,,,,,,,,,,,,,,,,,4.22940474,19.99998617,-24.742245,0,0.1,-999.99
1964-03-31,3.7582,3.9989,4.0797,4.12,4.1443,4.1604,4.1719,,,,,,,,,,,,,,,,,,,,,,,,4.24112836,20,-24.71736778,0,0.10267989,-999.99
1964-03-30,3.7763,4.0209,4.1029,4.1439,4.1685,4.1849,4.1966,,,,,,,,,,,,,,,,,,,,,,,,4.2669279,20,-24.78978752,0,0.1027362,-999.99
1964-03-26,3.756,4.0142,4.1009,4.1443,4.1703,4.1877,4.2001,,,,,,,,,,,,,,,,,,,,,,,,4.27441454,20,-24.89993752,0,0.10621321,-999.99
1964-03-25,3.7458,4.0153,4.1061,4.1514,4.1786,4.1968,4.2097,,,,,,,,,,,,,,,,,,,,,,,,4.28747129,20,-24.99837718,0,0.10888584,-999.99
1964-03-24,3.7482,4.0225,4.1149,4.1611,4.1889,4.2073,4.2205,,,,,,,,,,,,,,,,,,,,,,,,4.29974894,19.96191626,-25,0,0.11005391,-999.99
1964-03-23,3.7135,3.9888,4.0817,4.1282,4.1561,4.1747,4.1879,,,,,,,,,,,,,,,,,,,,,,,,4.26760581,20,-24.94641625,0,0.11274056,-999.99
1964-03-20,3.6995,3.9745,4.0672,4.1135,4.1413,4.1598,4.1731,,,,,,,,,,,,,,,,,,,,,,,,4.25249944,19.970469,-25,0,0.11054392,-999.99
1964-03-19,3.6941,3.9648,4.0561,4.1017,4.1291,4.1474,4.1605,,,,,,,,,,,,,,,,,,,,,,,,4.23873462,20,-24.89478216,0,0.11194655,-999.99
1964-03-18,3.6828,3.9522,4.0432,4.0887,4.116,4.1342,4.1471,,,,,,,,,,,,,,,,,,,,,,,,4.22511148,20,-24.85725738,0,0.11235793,-999.99
1964-03-17,3.6771,3.9394,4.028,4.0723,4.0989,4.1166,4.1292,,,,,,,,,,,,,,,,,,,,,,,,4.20515419,20,-24.73510255,0,0.11224573,-999.99
1964-03-16,3.6818,3.9374,4.0237,4.0669,4.0928,4.11,4.1224,,,,,,,,,,,,,,,,,,,,,,,,4.19637292,20,-24.62223221,0,0.1120563,-999.99
1964-03-13,3.6817,3.938,4.0247,4.068,4.094,4.1113,4.1237,,,,,,,,,,,,,,,,,,,,,,,,4.19789552,20,-24.61679145,0,0.11256802,-999.99
1964-03-12,3.6751,3.9333,4.0208,4.0645,4.0907,4.1082,4.1207,,,,,,,,,,,,,,,,,,,,,,,,4.19570425,20,-24.5581792,0,0.11514555,-999.99
1964-03-11,3.6782,3.9354,4.0225,4.0661,4.0922,4.1097,4.1221,,,,,,,,,,,,,,,,,,,,,,,,4.19679869,20,-24.5367081,0,0.11525264,-999.99
1964-03-10,3.6676,3.9228,4.0094,4.0527,4.0787,4.096,4.1084,,,,,,,,,,,,,,,,,,,,,,,,4.18260164,20,-24.47069398,0,0.11621897,-999.99
1964-03-09,3.6695,3.9209,4.0063,4.049,4.0746,4.0917,4.1039,,,,,,,,,,,,,,,,,,,,,,,,4.17709331,20,-24.39063139,0,0.11669039,-999.99
1964-03-06,3.6776,3.9266,4.0111,4.0533,4.0787,4.0956,4.1077,,,,,,,,,,,,,,,,,,,,,,,,4.18011615,20,-24.36100986,0,0.11627537,-999.99
1964-03-05,3.672,3.9239,4.0097,4.0526,4.0783,4.0955,4.1077,,,,,,,,,,,,,,,,,,,,,,,,4.18125084,20,-24.34030653,0,0.11856541,-999.99
1964-03-04,3.6687,3.9241,4.0112,4.0548,4.0809,4.0983,4.1108,,,,,,,,,,,,,,,,,,,,,,,,4.18541522,20,-24.36272698,0,0.11978234,-999.99
1964-03-03,3.6542,3.9078,3.9947,4.0382,4.0643,4.0817,4.0941,,,,,,,,,,,,,,,,,,,,,,,,4.16860058,20,-24.24141086,0,0.12298992,-999.99
1964-03-02,3.6513,3.9043,3.9912,4.0347,4.0607,4.0781,4.0905,,,,,,,,,,,,,,,,,,,,,,,,4.16501152,20,-24.21417925,0,0.12371896,-999.99
1964-02-28,3.6469,3.9031,3.9913,4.0354,4.0618,4.0794,4.092,,,,,,,,,,,,,,,,,,,,,,,,4.16761041,20,-24.23188331,0,0.12499623,-999.99
1964-02-27,3.6243,3.8815,3.97,4.0142,4.0408,4.0585,4.0711,,,,,,,,,,,,,,,,,,,,,,,,4.14695209,20,-24.25326538,0,0.1248155,-999.99
1964-02-26,3.5864,3.8547,3.947,3.9931,4.0208,4.0392,4.0524,,,,,,,,,,,,,,,,,,,,,,,,4.13143923,20,-24.4278675,0,0.12498678,-999.99
1964-02-25,3.5913,3.858,3.9497,3.9955,4.023,4.0414,4.0545,,,,,,,,,,,,,,,,,,,,,,,,4.13305094,20,-24.40057854,0,0.12501669,-999.99
1964-02-24,3.5905,3.8575,3.9491,3.9949,4.0224,4.0407,4.0538,,,,,,,,,,,,,,,,,,,,,,,,4.13227711,20,-24.43739108,0,0.1238488,-999.99
1964-02-20,3.5595,3.837,3.9325,3.9802,4.0088,4.0279,4.0416,,,,,,,,,,,,,,,,,,,,,,,,4.12341069,20,-24.5489957,0,0.12592863,-999.99
1964-02-19,3.5413,3.8247,3.9228,3.9719,4.0013,4.0209,4.0349,,,,,,,,,,,,,,,,,,,,,,,,4.11905024,20,-24.5522416,0,0.12932615,-999.99
1964-02-18,3.5379,3.8208,3.9186,3.9675,3.9968,4.0164,4.0303,,,,,,,,,,,,,,,,,,,,,,,,4.11412699,19.99999999,-24.57048818,0,0.12835679,-999.99
1964-02-17,3.5283,3.8141,3.9132,3.9627,3.9924,4.0122,4.0264,,,,,,,,,,,,,,,,,,,,,,,,4.11129275,19.99999999,-24.57397486,0,0.12995498,-999.99
1964-02-14,3.5316,3.7693,3.8929,3.9585,3.9981,4.0246,4.0435,,,,,,,,,,,,,,,,,,,,,,,,4.15680307,-0.36053452,-1.81429511,0,0.36481055,-999.99
1964-02-13,3.5233,3.7691,3.8921,3.9564,3.9952,4.021,4.0395,,,,,,,,,,,,,,,,,,,,,,,,4.15034673,-0.21208816,-2.08036041,0,0.33844349,-999.99
1964-02-11,3.5246,3.7658,3.8928,3.9605,4.0015,4.0288,4.0484,,,,,,,,,,,,,,,,,,,,,,,,4.16555543,-0.40371354,-1.7940915,0,0.37325853,-999.99
1964-02-10,3.5155,3.752,3.8851,3.9576,4.0017,4.0311,4.0521,,,,,,,,,,,,,,,,,,,,,,,,4.17822446,-0.42655101,-1.77135145,0,0.4017035,-999.99
1964-02-07,3.4943,3.7389,3.8731,3.9453,3.9891,4.0183,4.0391,,,,,,,,,,,,,,,,,,,,,,,,4.16426075,-0.32866365,-1.971852,0,0.38079275,-999.99
1964-02-06,3.5012,3.7324,3.8678,3.9428,3.9886,4.0192,4.0411,,,,,,,,,,,,,,,,,,,,,,,,4.17243772,-0.49117724,-1.66261639,0,0.42675197,-999.99
1964-02-05,3.4971,3.7402,3.8768,3.9511,3.9963,4.0264,4.048,,,,,,,,,,,,,,,,,,,,,,,,4.17726682,-0.43476594,-1.82453831,0,0.40061365,-999.99
1964-02-04,3.5056,3.7492,3.8854,3.9594,4.0042,4.0342,4.0556,,,,,,,,,,,,,,,,,,,,,,,,4.18405664,-0.40842263,-1.86435529,0,0.39561512,-999.99
1964-02-03,3.4934,3.7504,3.8876,3.9607,4.0049,4.0344,4.0554,,,,,,,,,,,,,,,,,,,,,,,,4.18180245,-0.29917326,-2.1125767,0,0.36680101,-999.99
1964-01-31,3.5166,3.7619,3.8962,3.9685,4.0123,4.0415,4.0624,,,,,,,,,,,,,,,,,,,,,,,,4.1876785,-0.3448598,-1.95360919,0,0.38150523,-999.99
1964-01-30,3.5395,3.7755,3.9072,3.9784,4.0217,4.0506,4.0712,,,,,,,,,,,,,,,,,,,,,,,,4.19497183,-0.36843509,-1.84379484,0,0.39165621,-999.99
1964-01-29,3.5497,3.7933,3.9208,3.9884,4.0292,4.0565,4.0759,,,,,,,,,,,,,,,,,,,,,,,,4.19272021,-0.29133611,-1.97574291,0,0.36057728,-999.99
1964-01-28,3.5491,3.7949,3.9232,3.9911,4.0321,4.0595,4.079,,,,,,,,,,,,,,,,,,,,,,,,4.19633963,-0.25832551,-2.04184541,0,0.35695057,-999.99
1964-01-27,3.5426,3.7938,3.9243,3.9933,4.0348,4.0626,4.0824,,,,,,,,,,,,,,,,,,,,,,,,4.20130465,-0.19870667,-2.17496522,0,0.35063953,-999.99
1964-01-24,3.5463,3.7891,3.9203,3.9903,4.0327,4.0609,4.0811,,,,,,,,,,,,,,,,,,,,,,,,4.20223555,-0.22798859,-2.0835672,0,0.36675776,-999.99
1964-01-23,3.5387,3.7796,3.911,3.9816,4.0243,4.0528,4.0732,,,,,,,,,,,,,,,,,,,,,,,,4.19544594,-0.31313865,-1.95213895,0,0.37770592,-999.99
1964-01-22,3.5403,3.7757,3.9078,3.9794,4.0228,4.0518,4.0725,,,,,,,,,,,,,,,,,,,,,,,,4.19666795,-0.32259443,-1.91070967,0,0.3893073,-999.99
1964-01-21,3.5278,3.7792,3.9114,3.9813,4.0234,4.0516,4.0717,,,,,,,,,,,,,,,,,,,,,,,,4.19223607,-0.15990197,-2.23971128,0,0.35174553,-999.99
1964-01-20,3.5456,3.7848,3.9154,3.9854,4.0277,4.056,4.0761,,,,,,,,,,,,,,,,,,,,,,,,4.19724876,-0.25249678,-2.02234936,0,0.3726716,-999.99
1964-01-17,3.5348,3.8027,3.9308,3.9969,4.0367,4.0632,4.0822,,,,,,,,,,,,,,,,,,,,,,,,4.19584455,0.07205991,-2.65247951,0,0.30835111,-999.99
1964-01-16,3.4952,3.8095,3.9369,4.001,4.0395,4.0652,4.0835,,,,,,,,,,,,,,,,,,,,,,,,4.1935467,1.02496317,-4.30550104,0,0.23472778,-999.99
1964-01-15,3.4982,3.8138,3.9403,4.004,4.0422,4.0677,4.0859,,,,,,,,,,,,,,,,,,,,,,,,4.19505491,1.17532385,-4.50715917,0,0.22935204,-999.99
1964-01-14,3.5101,3.8045,3.9352,4.0018,4.0418,4.0684,4.0874,,,,,,,,,,,,,,,,,,,,,,,,4.20161349,0.43180758,-3.34938111,0,0.27396366,-999.99
1964-01-13,3.533,3.8091,3.9382,4.0048,4.0448,4.0714,4.0905,,,,,,,,,,,,,,,,,,,,,,,,4.20479888,-0.07364588,-2.53186783,0,0.30711639,-999.99
1964-01-10,3.5456,3.8232,3.9492,4.0137,4.0524,4.0783,4.0967,,,,,,,,,,,,,,,,,,,,,,,,4.20742838,0.00526637,-2.64703708,0,0.29337867,-999.99
1964-01-09,3.5421,3.8196,3.9453,4.0096,4.0482,4.0739,4.0923,,,,,,,,,,,,,,,,,,,,,,,,4.20262811,0.15665186,-2.84151991,0,0.28761357,-999.99
1964-01-08,3.5801,3.8231,3.9422,4.0042,4.0416,4.0665,4.0843,,,,,,,,,,,,,,,,,,,,,,,,4.19108574,-0.21780798,-2.03585633,0,0.33173078,-999.99
1964-01-07,3.604,3.8322,3.9396,3.9949,4.0282,4.0503,4.0662,,,,,,,,,,,,,,,,,,,,,,,,4.16124952,-0.01462241,-2.15541895,0,0.30664541,-999.99
1964-01-06,3.62,3.834,3.9413,3.9976,4.0315,4.0541,4.0703,,,,,,,,,,,,,,,,,,,,,,,,4.16718842,-0.2042214,-1.78511656,0,0.34107153,-999.99
1964-01-03,3.6369,3.8336,3.9377,3.9933,4.027,4.0494,4.0655,,,,,,,,,,,,,,,,,,,,,,,,4.16168461,-0.32723619,-1.46920159,0,0.37494731,-999.99
1964-01-02,3.6203,3.826,3.9309,3.9856,4.0186,4.0405,4.0562,,,,,,,,,,,,,,,,,,,,,,,,4.1504212,0.14431338,-2.1819617,0,0.32357441,-999.99
1963-12-31,3.624,3.8151,3.9199,3.9757,4.0094,4.0319,4.0479,,,,,,,,,,,,,,,,,,,,,,,,4.1442321,0.00042639,-1.89901657,0,0.35512263,-999.99
1963-12-30,3.618,3.817,3.9193,3.9726,4.0047,4.0261,4.0414,,,,,,,,,,,,,,,,,,,,,,,,4.13304882,0.2985699,-2.32134343,0,0.31723395,-999.99
1963-12-27,3.626,3.8141,3.9189,3.9746,4.0083,4.0308,4.0469,,,,,,,,,,,,,,,,,,,,,,,,4.14315747,0.10772635,-2.02542412,0,0.35153587,-999.99
1963-12-26,3.6275,3.8129,3.9181,3.9741,4.0079,4.0305,4.0466,,,,,,,,,,,,,,,,,,,,,,,,4.1433149,0.21828646,-2.16035349,0,0.3485143,-999.99
1963-12-24,3.632,3.8111,3.9202,3.9793,4.0152,4.0391,4.0562,,,,,,,,,,,,,,,,,,,,,,,,4.15877952,0.15783393,-2.08564245,0,0.37246529,-999.99
1963-12-23,3.6293,3.7985,3.9124,3.9764,4.0155,4.0417,4.0604,,,,,,,,,,,,,,,,,,,,,,,,4.17251627,0.01291775,-1.90354422,0,0.41527324,-999.99
1963-12-20,3.6232,3.7871,3.9044,3.972,4.0136,4.0415,4.0614,,,,,,,,,,,,,,,,,,,,,,,,4.18085357,-0.04506935,-1.84970627,0,0.44141047,-999.99
1963-12-19,3.617,3.7724,3.8903,3.9589,4.0012,4.0295,4.0498,,,,,,,,,,,,,,,,,,,,,,,,4.17136909,0.05019412,-1.96558536,0,0.44427286,-999.99
1963-12-18,3.6063,3.7822,3.8999,3.9647,4.0041,4.0304,4.0491,,,,,,,,,,,,,,,,,,,,,,,,4.16183079,0.36850687,-2.44147115,0,0.38053085,-999.99
1963-12-17,3.6116,3.789,3.9069,3.9718,4.0113,4.0377,4.0565,,,,,,,,,,,,,,,,,,,,,,,,4.16946966,0.3297339,-2.39939686,0,0.38208257,-999.99
1963-12-16,3.6048,3.7867,3.9066,3.9725,4.0125,4.0393,4.0584,,,,,,,,,,,,,,,,,,,,,,,,4.17295346,0.33212587,-2.44101544,0,0.3803405,-999.99
1963-12-13,3.5872,3.7672,3.8865,3.9523,3.9923,4.019,4.0381,,,,,,,,,,,,,,,,,,,,,,,,4.15262089,0.29166652,-2.37485099,0,0.38480673,-999.99
1963-12-12,3.5831,3.7533,3.8743,3.9428,3.9847,4.0127,4.0327,,,,,,,,,,,,,,,,,,,,,,,,4.15274127,0.1678188,-2.20054732,0,0.41346846,-999.99
1963-12-11,3.587,3.7438,3.8629,3.932,3.9746,4.0031,4.0235,,,,,,,,,,,,,,,,,,,,,,,,4.14584768,0.08039036,-2.02485342,0,0.440413,-999.99
1963-12-10,3.5852,3.7376,3.854,3.9215,3.9632,3.9911,4.0111,,,,,,,,,,,,,,,,,,,,,,,,4.13083118,0.07804499,-1.97534672,0,0.44179214,-999.99
1963-12-09,3.575,3.7423,3.8578,3.922,3.9612,3.9873,4.006,,,,,,,,,,,,,,,,,,,,,,,,4.11809845,0.30512524,-2.30522741,0,0.39227725,-999.99
1963-12-06,3.5668,3.7354,3.8536,3.9197,3.96,3.987,4.0062,,,,,,,,,,,,,,,,,,,,,,,,4.12170416,0.29888289,-2.33375922,0,0.39724278,-999.99
1963-12-05,3.5715,3.7284,3.8481,3.9173,3.9599,3.9884,4.0088,,,,,,,,,,,,,,,,,,,,,,,,4.13103179,0.13575428,-2.10616236,0,0.43439871,-999.99
1963-12-04,3.5745,3.7319,3.851,3.9198,3.9621,3.9905,4.0107,,,,,,,,,,,,,,,,,,,,,,,,4.13236567,0.11152346,-2.06687538,0,0.43537843,-999.99
1963-12-03,3.5796,3.7315,3.85,3.9195,3.9625,3.9914,4.012,,,,,,,,,,,,,,,,,,,,,,,,4.1356284,0.04650383,-1.96068247,0,0.45224331,-999.99
1963-12-02,3.5768,3.7233,3.8404,3.9104,3.9539,3.9832,4.0041,,,,,,,,,,,,,,,,,,,,,,,,4.12977302,-0.05093495,-1.80038299,0,0.47501175,-999.99
1963-11-29,3.5447,3.7071,3.8269,3.8966,3.9396,3.9684,3.989,,,,,,,,,,,,,,,,,,,,,,,,4.11265661,-0.04901475,-1.8713865,0,0.45071189,-999.99
1963-11-27,3.5353,3.7001,3.8232,3.8953,3.9399,3.9698,3.9912,,,,,,,,,,,,,,,,,,,,,,,,4.11957412,-0.0835639,-1.87238784,0,0.4594064,-999.99
1963-11-26,3.5404,3.6979,3.8168,3.8887,3.9339,3.9644,3.9862,,,,,,,,,,,,,,,,,,,,,,,,4.11703462,-0.30809531,-1.48379822,0,0.5111378,-999.99
1963-11-22,3.5462,3.7097,3.8291,3.9007,3.9456,3.9758,3.9974,,,,,,,,,,,,,,,,,,,,,,,,4.12712637,-0.34594886,-1.44632089,0,0.50671129,-999.99
1963-11-21,3.5503,3.7046,3.8229,3.8973,3.9449,3.9773,4.0005,,,,,,,,,,,,,,,,,,,,,,,,4.14002632,-0.47086572,-1.22893128,0,0.57452989,-999.99
1963-11-20,3.5496,3.7035,3.8205,3.8954,3.9439,3.977,4.0009,,,,,,,,,,,,,,,,,,,,,,,,4.14411722,-0.5565957,-1.07508146,0,0.61467633,-999.99
1963-11-19,3.545,3.7027,3.8203,3.8947,3.9427,3.9754,3.9989,,,,,,,,,,,,,,,,,,,,,,,,4.1400685,-0.555523,-1.08964673,0,0.60067472,-999.99
1963-11-18,3.5733,3.7122,3.8127,3.8867,3.9422,3.9846,4.0175,,,,,,,,,,,,,,,,,,,,,,,,4.24052485,-0.86209229,-0.08204248,0,1.68988132,-999.99
1963-11-15,3.5721,3.7156,3.816,3.8878,3.9403,3.9797,4.0099,,,,,,,,,,,,,,,,,,,,,,,,4.20822111,-0.84595726,-0.00243191,0,1.66152903,-999.99
1963-11-14,3.5582,3.71,3.8273,3.9067,3.9602,3.9975,4.0246,,,,,,,,,,,,,,,,,,,,,,,,4.18849211,-0.69856562,-0.85460545,0,0.73884396,-999.99
